date,item_nbr,unit_sales,price
2000-06-10,0,1633.1012005385599,58.054501518883875
2000-06-11,0,1643.8065628824183,56.643548692162
2000-06-12,0,1710.747503223772,41.05294902908017
2000-06-13,0,1721.1540501445054,40.995878271503095
2000-06-14,0,1676.519374350128,58.262143886262244
2000-06-15,0,1684.7373281421253,58.49639583928241
2000-06-16,0,1697.0855500709445,59.5533027998509
2000-06-17,0,1707.2100733925406,59.22127682860234
2000-06-18,0,1714.7154707885368,57.58474256382325
2000-06-19,0,1779.775379276781,41.48660168334206
2000-06-20,0,1792.5680295555983,42.064905358572624
2000-06-21,0,1744.5875883149017,61.132422336096354
2000-06-22,0,1755.296117927272,61.82894714671926
2000-06-23,0,1766.1560494704058,63.389605442349904
2000-06-24,0,1775.5607529059778,61.12041274662334
2000-06-25,0,1784.3791828131484,61.571371941825866
2000-06-26,0,1858.3473799879694,43.00758835012573
2000-06-27,0,1865.488210341658,43.267327222601615
2000-06-28,0,1815.7989082813629,64.88851329909687
2000-06-29,0,1823.139662336932,63.613833517411734
2000-06-30,0,1835.937446204382,64.95779637936221
2000-07-01,0,1844.743912448098,62.74070522925437
2000-07-02,0,1854.565565761624,63.8945953264347
2000-07-03,0,1924.8916505597304,45.57851236859179
2000-07-04,0,1936.7300515033353,44.77312241758986
2000-07-05,0,1885.5345406713184,62.06300242303023
2000-07-06,0,1896.0464313763557,63.29969430929561
2000-07-07,0,1904.410149037357,62.13203728806076
2000-07-08,0,1916.7850997160315,65.66839157924426
2000-07-09,0,1926.0087246152027,69.14566718319936
2000-07-10,0,1988.7540475910964,46.68552127549303
2000-07-11,0,2003.3580643497526,46.097370088898934
2000-07-12,0,1955.3822708703847,67.2851503889249
2000-07-13,0,1964.6455173571883,65.5040446545917
2000-07-14,0,1974.186944561228,66.0569846804013
2000-07-15,0,1984.8080738890503,65.843739406897
2000-07-16,0,1995.573093344675,64.24371690138328
2000-07-17,0,2071.5541081760207,47.83830891132773
2000-07-18,0,2066.971148051371,47.6195180291184
2000-07-19,0,2024.5950167365525,68.60610960483443
2000-07-20,0,2034.2205463328298,68.23278018377248
2000-07-21,0,2045.4222846076523,67.85725434476218
2000-07-22,0,2055.1911528468604,66.25271123750599
2000-07-23,0,2063.968830864811,69.53991624656435
2000-07-24,0,2133.462732104459,48.839798065065196
2000-07-25,0,2147.8039789983204,49.78222223381487
2000-07-26,0,2094.4267611773294,68.08054555356343
2000-07-27,0,2104.5881092981344,69.27309987203195
2000-07-28,0,2117.5025425424124,70.14292030599107
2000-07-29,0,2123.6787074714985,70.8623066369221
2000-07-30,0,2136.4253581987823,66.45104239376357
2000-07-31,0,2208.8067849963077,50.84813454249962
2000-08-01,0,2209.481066588013,50.48670358331844
2000-08-02,0,2166.1087355583277,70.64715146534176
2000-08-03,0,2175.756395611855,71.99631202202221
2000-08-04,0,2185.265028428124,71.107876994667
2000-08-05,0,2194.652957981687,71.36779891173134
2000-08-06,0,2204.3251143729403,68.0728367446085
2000-08-07,0,2275.8970596545287,52.45022280689702
2000-08-08,0,2289.8893685505604,51.443324481786796
2000-08-09,0,2234.808753886897,70.47962508131171
2000-08-10,0,2245.779192281409,74.30369081413575
2000-08-11,0,2254.711233079974,72.69763257392172
2000-08-12,0,2264.875460452778,73.48581283502725
2000-08-13,0,2275.364531456802,74.81550767636577
2000-08-14,0,2338.3790295758668,53.867506781040206
2000-08-15,0,2348.5687378876523,53.3227783017649
2000-08-16,0,2305.4975459466514,73.92301770361242
2000-08-17,0,2316.0513460221036,75.19476394183329
2000-08-18,0,2323.3377350368346,71.48580455837183
2000-08-19,0,2335.8780708688523,74.48805898913648
2000-08-20,0,2343.6635123992587,76.97989141147012
2000-08-21,0,2415.3090412584284,54.644786746575534
2000-08-22,0,2422.126792197673,54.935569800694175
2000-08-23,0,2372.8396598445765,76.78727006806648
2000-08-24,0,2385.618232412295,73.15029803484407
2000-08-25,0,2394.8392094139567,72.91686212603803
2000-08-26,0,2405.7674668466093,75.4335570303372
2000-08-27,0,2415.177547695127,76.67711771232945
2000-08-28,0,2481.2038011527816,56.648114071125754
2000-08-29,0,2500.3883041314407,56.53649967714411
2000-08-30,0,2445.2002365115823,76.51470830492414
2000-08-31,0,2455.5168898627985,76.16825888769081
2000-09-01,0,2465.127902883655,79.23875620712943
2000-09-02,0,2474.9944216710537,77.0337031736934
2000-09-03,0,2485.3334000193718,74.78499984512833
2000-09-04,0,2555.028021970985,57.33620162251853
2000-09-05,0,2562.0537875003406,57.60763341526219
2000-09-06,0,2514.4291919824254,78.38103466274428
2000-09-07,0,2524.1232876841755,76.31874693596278
2000-09-08,0,2535.07327799761,78.53296637402991
2000-09-09,0,2544.2026707376003,77.54065942776518
2000-09-10,0,2553.8628238032325,77.64041136775475
2000-09-11,0,2628.3137753848796,59.0399358938759
2000-09-12,0,2636.1073028411815,59.69804219456623
2000-09-13,0,2584.689188962179,81.81013018115436
2000-09-14,0,2595.488094554685,77.09629204490186
2000-09-15,0,2604.5812480267755,73.79061632079821
2000-09-16,0,2614.171167649955,78.67907940587708
2000-09-17,0,2625.7662142894924,79.37373446221095
2000-09-18,0,2690.34837122051,60.38277685511431
2000-09-19,0,2708.7005307689174,60.62175796462885
2000-09-20,0,2654.3751121111823,82.70915024250556
2000-09-21,0,2666.035451628463,80.70817700761452
2000-09-22,0,2675.329563715568,80.70148821495168
2000-09-23,0,2684.3385415958915,81.64334292346368
2000-09-24,0,2695.68302912691,80.69427185315189
2000-09-25,0,2761.683184320709,61.47301099141992
2000-09-26,0,2774.016321476681,61.9248622083928
2000-09-27,0,2725.239178638145,82.64764646101888
2000-09-28,0,2734.620260880258,81.25973689406928
2000-09-29,0,2744.053201229597,84.85168096292583
2000-09-30,0,2756.6050079064903,81.27276554575208
2000-10-01,0,2766.3956027811023,82.62610532300326
2000-10-02,0,2835.9364308740173,63.60202083393341
2000-10-03,0,2846.2597000873957,63.82056563181651
2000-10-04,0,2797.128746041133,82.61301216925204
2000-10-05,0,2803.726039703737,80.72983020179059
2000-10-06,0,2815.320170234535,80.35472089313349
2000-10-07,0,2826.355080463244,82.75967914775728
2000-10-08,0,2835.516549060036,82.3004025579992
2000-10-09,0,2895.143598372075,65.401897087866
2000-10-10,0,2918.7867471188306,65.1013095418708
2000-10-11,0,2866.038439621959,82.0345962252388
2000-10-12,0,2874.947974679824,82.223102224854
2000-10-13,0,2885.6942733995916,82.79552391370666
2000-10-14,0,2894.8373966180675,83.69348968314661
2000-10-15,0,2905.3571940296915,84.96449155534461
2000-10-16,0,2973.70128901893,65.32412950150906
2000-10-17,0,2988.9345714723636,66.63564161730305
2000-10-18,0,2936.2429860889856,86.61499300772115
2000-10-19,0,2945.278483281251,82.16123203616061
2000-10-20,0,2952.1345654459024,86.02598189636328
2000-10-21,0,2964.498867983792,83.95773314790674
2000-10-22,0,2976.271728390373,85.31595723675076
2000-10-23,0,3044.8800809005274,67.12823964740167
2000-10-24,0,3052.8290341173647,66.91244113229172
2000-10-25,0,3003.7663845836314,86.38930455576201
2000-10-26,0,3014.7224395768217,88.21666301750219
2000-10-27,0,3023.669842711939,84.32976223959153
2000-10-28,0,3034.9987057477965,88.08699366803125
2000-10-29,0,3045.1072030501564,87.15614554729616
2000-10-30,0,3113.9078028798954,69.12538278744375
2000-10-31,0,3122.0672521205106,67.93323653192144
2000-11-01,0,3075.3791469845796,89.44531229395463
2000-11-02,0,3084.4236933381994,87.65758830048486
2000-11-03,0,3095.438668406397,89.07413915499473
2000-11-04,0,3105.23642086852,88.17844008182199
2000-11-05,0,3114.5383929176046,88.41817844211732
2000-11-06,0,3187.29109906135,70.43934710608936
2000-11-07,0,3199.2131143263578,70.5530517518881
2000-11-08,0,3144.8962036131416,86.19912870373082
2000-11-09,0,3154.7188578702544,89.31244110965874
2000-11-10,0,3165.524423787124,89.30156855136183
2000-11-11,0,3177.025782390453,91.78166989649245
2000-11-12,0,3186.1378078774487,91.96728157932102
2000-11-13,0,3251.7000311351985,72.12633949223817
2000-11-14,0,3257.444728870288,71.68517545079476
2000-11-15,0,3214.4904050868704,89.30412123160563
2000-11-16,0,3225.4513512496774,89.15312281313008
2000-11-17,0,3235.2683009457664,88.1580240102819
2000-11-18,0,3245.9719226868688,89.08366063076417
2000-11-19,0,3255.320873690566,90.23776125612872
2000-11-20,0,3321.431097602497,73.28563390385852
2000-11-21,0,3332.629566780304,73.89871458877272
2000-11-22,0,3284.125256944345,92.23528189663506
2000-11-23,0,3295.5696641636723,90.59083447547519
2000-11-24,0,3304.5420145488465,92.63599478108962
2000-11-25,0,3315.7549555996084,95.96680424645119
2000-11-26,0,3324.407832038769,93.4729578640135
2000-11-27,0,3385.8989378851793,73.89620726530481
2000-11-28,0,3399.424000745001,75.06702356078458
2000-11-29,0,3354.642978891779,92.05629772087474
2000-11-30,0,3365.0970700755165,93.4735450145119
2000-12-01,0,3372.9094777642886,96.26835008601353
2000-12-02,0,3384.2124559946005,93.50078455066549
2000-12-03,0,3394.198108425305,95.32960812757698
2000-12-04,0,3461.515661680055,76.06038149866147
2000-12-05,0,3475.490078815685,76.06828338780161
2000-12-06,0,3425.523321252478,94.06902451316101
2000-12-07,0,3435.4879508404993,92.82445869553055
2000-12-08,0,3446.021431916948,93.14497372278603
2000-12-09,0,3456.066345079427,95.25888940278483
2000-12-10,0,3465.3512168750804,96.2293650159298
2000-12-11,0,3538.017727650744,76.93824608843963
2000-12-12,0,3545.23818136064,76.46327898340704
2000-12-13,0,3493.5939160732714,100.46533675255264
2000-12-14,0,3504.2101979598674,90.77687835920963
2000-12-15,0,3516.1810412408954,99.23537387568003
2000-12-16,0,3524.1811255819675,93.93434696158565
2000-12-17,0,3535.836154215475,97.27448097254505
2000-12-18,0,3604.4405802887304,79.40682836227205
2000-12-19,0,3616.632248724234,78.21793268433929
2000-12-20,0,3564.194873420724,100.94675665167725
2000-12-21,0,3574.1950855430814,95.55543909616274
2000-12-22,0,3586.2146942841205,99.22949774370137
2000-12-23,0,3596.762728880896,99.92641893158182
2000-12-24,0,3605.189587691343,98.84068688622244
2000-12-25,0,3678.7788239135766,80.12445575228644
2000-12-26,0,3681.6136976198486,80.54444808339333
2000-12-27,0,3634.9921883356637,97.6243756977257
2000-12-28,0,3643.0507028357265,100.90105809684052
2000-12-29,0,3655.4805849462514,100.88611452081894
2000-12-30,0,3665.582672917595,100.29824484152608
2000-12-31,0,3674.561198809921,96.57157177283354
2001-01-01,0,3749.5072094745265,81.2446755402229
2001-01-02,0,3751.7646080004706,81.11832740030265
2001-01-03,0,3704.043454539126,104.38242582508207
2001-01-04,0,3714.8675963509927,102.13075773230398
2001-01-05,0,3724.0647559381387,100.28853747184856
2001-01-06,0,3735.428620515983,104.05012602198995
2001-01-07,0,3744.7305440275795,102.75542814749565
2001-01-08,0,3817.514790859871,82.47187744183623
2001-01-09,0,3826.578395691883,82.53638650880922
2001-01-10,0,3775.147057512398,99.52558841865061
2001-01-11,0,3785.279588711432,105.33441025960632
2001-01-12,0,3796.595074013832,104.49043500572162
2001-01-13,0,3806.0072029516364,106.20555003761912
2001-01-14,0,3813.927888758351,103.39786866106608
2001-01-15,0,3880.6023074517643,84.12174110999784
2001-01-16,0,3898.3040759132114,83.9675702282597
2001-01-17,0,3844.5998197232507,104.0971546927991
2001-01-18,0,3855.9057904109945,105.09768577347495
2001-01-19,0,3863.929365679552,103.97209662574036
2001-01-20,0,3873.1509360614436,104.047868801132
2001-01-21,0,3882.7090841417144,105.3516583244236
2001-01-22,0,3958.1526995781087,86.11239523190136
2001-01-23,0,3962.5183708829586,85.53425486843938
2001-01-24,0,3915.196648563164,102.89197557078803
2001-01-25,0,3924.7531766150646,104.68200752051285
2001-01-26,0,3934.8091956453713,103.72513841738827
2001-01-27,0,3943.349384901033,103.1127576453454
2001-01-28,0,3954.464483889198,105.16989852754106
2001-01-29,0,4021.1251133783753,86.65141576896531
2001-01-30,0,4037.020953488468,87.94238784361569
2001-01-31,0,3985.0222874039505,105.29738607501417
2001-02-01,0,3993.7985451750856,105.0399276926702
2001-02-02,0,4006.151059903072,104.34795782870678
2001-02-03,0,4014.7116053565055,108.82393285278303
2001-02-04,0,4024.584406142696,104.98616499531667
2001-02-05,0,4098.513827993805,87.82961571532263
2001-02-06,0,4091.954909549184,87.63796248845678
2001-02-07,0,4054.519490832786,107.293764426162
2001-02-08,0,4066.4823330374084,108.83169302443966
2001-02-09,0,4075.2989767805143,106.20711833751469
2001-02-10,0,4087.716049939419,110.07824507447724
2001-02-11,0,4094.087150156833,108.35403470984582
2001-02-12,0,4166.898858755009,89.96080771551115
2001-02-13,0,4176.046570330764,89.24742523004772
2001-02-14,0,4125.599497197135,109.35925662626244
2001-02-15,0,4134.598011286504,105.64604135288364
2001-02-16,0,4143.673512342077,111.76378270449541
2001-02-17,0,4155.624130560458,110.34014716863095
2001-02-18,0,4165.04241241045,109.10934929432626
2001-02-19,0,4237.634859503802,90.47245311733522
2001-02-20,0,4246.726767644806,91.06860323118944
2001-02-21,0,4195.6188724386775,109.7277652922034
2001-02-22,0,4205.834424081672,110.67657448096082
2001-02-23,0,4214.133256990168,110.14295662140034
2001-02-24,0,4225.868936505338,112.0043968420643
2001-02-25,0,4236.4604941286825,113.64729434020293
2001-02-26,0,4305.0096925442185,92.77590285570157
2001-02-27,0,4306.555844458038,92.03217774104775
2001-02-28,0,4264.3370354294875,112.65753157148151
2001-03-01,0,4274.978712659953,108.11604688992895
2001-03-02,0,4287.144302334532,109.42045087209658
2001-03-03,0,4296.092832495856,111.74268600940735
2001-03-04,0,4305.433283836214,113.71190598843397
2001-03-05,0,4374.199051432611,93.97665068006106
2001-03-06,0,4386.190489060696,93.61283099377769
2001-03-07,0,4335.1326100333945,109.01723028779506
2001-03-08,0,4344.6955392016835,111.74680343522067
2001-03-09,0,4354.067087047985,109.84600077849441
2001-03-10,0,4365.222235028561,112.91524130212622
2001-03-11,0,4373.858126087291,116.34915023762608
2001-03-12,0,4452.358611600433,95.98097361826632
2001-03-13,0,4455.727660575721,96.46163596480166
2001-03-14,0,4405.076739115595,110.9969533897521
2001-03-15,0,4415.19875233567,115.67493999286049
2001-03-16,0,4424.688431221283,114.08073911009176
2001-03-17,0,4434.93480896878,118.81082333071622
2001-03-18,0,4443.5473973298385,115.63761180171227
2001-03-19,0,4511.9750670044805,97.10317059524645
2001-03-20,0,4518.755079026815,97.06842095483091
2001-03-21,0,4475.744789700741,113.89122026255883
2001-03-22,0,4484.905570797806,115.70861139160883
2001-03-23,0,4494.104445583208,118.37654316344452
2001-03-24,0,4506.81997477305,113.47304893866567
2001-03-25,0,4513.371144518357,115.77731543418638
2001-03-26,0,4589.390651607568,99.30382209880827
2001-03-27,0,4592.35824855506,98.69326461233365
2001-03-28,0,4544.287299566633,118.50268229466974
2001-03-29,0,4554.731354258058,120.81212968646359
2001-03-30,0,4564.74987648401,118.08747795851038
2001-03-31,0,4575.7319013426,115.20043654118068
2001-04-01,0,4585.96041630371,119.53107657142888
2001-04-02,0,4662.047544785342,99.71083302874293
2001-04-03,0,4658.937464044371,99.9561043348689
2001-04-04,0,4614.164926353905,119.83600075602942
2001-04-05,0,4624.54436778432,121.95688327152962
2001-04-06,0,4635.153790450013,117.4932333075557
2001-04-07,0,4646.724649293326,118.0578237452738
2001-04-08,0,4656.361173722079,117.51863889415586
2001-04-09,0,4720.7332151832925,100.54688786579368
2001-04-10,0,4736.494036548177,101.36165497662275
2001-04-11,0,4684.7350897516335,119.34257326745184
2001-04-12,0,4693.965516487552,123.48333612320377
2001-04-13,0,4705.763409522092,122.4887077535457
2001-04-14,0,4714.72867043713,122.00098017387623
2001-04-15,0,4724.157017065599,127.20230951683484
2001-04-16,0,4791.217917028337,102.75163013193728
2001-04-17,0,4800.881926573562,102.1827006791007
2001-04-18,0,4756.169507173301,121.75933832994393
2001-04-19,0,4764.039881733202,120.14607139271568
2001-04-20,0,4775.890583400831,121.10555694330873
2001-04-21,0,4784.556723411424,120.34247338911322
2001-04-22,0,4793.711553868526,120.33568626317897
2001-04-23,0,4863.854574124194,104.57928244859238
2001-04-24,0,4868.477915736237,104.11481269036067
2001-04-25,0,4826.16375853159,121.70820928128788
2001-04-26,0,4834.110440912689,124.4280427196131
2001-04-27,0,4846.416368436896,124.87532439492414
2001-04-28,0,4855.255220176413,122.14048405402845
2001-04-29,0,4866.296615907545,122.6906763032098
2001-04-30,0,4936.0645951584465,105.81706120729916
2001-05-01,0,4938.817257561887,105.26007899358049
2001-05-02,0,4895.566685752404,123.74384583005246
2001-05-03,0,4906.182768122061,123.85485705200027
2001-05-04,0,4915.823171128159,128.12684893180418
2001-05-05,0,4926.475174132129,124.41654678072166
2001-05-06,0,4933.594885126982,125.91348396805571
2001-05-07,0,5001.613987671312,106.28539999989043
2001-05-08,0,5014.344982023664,106.39832106511545
2001-05-09,0,4965.927328484905,126.30432992583552
2001-05-10,0,4975.218752585199,126.26731772450573
2001-05-11,0,4986.5110143974125,126.29255149855376
2001-05-12,0,4996.26517046607,127.59774727949758
2001-05-13,0,5005.07170012255,127.43626326347017
2001-05-14,0,5074.364548511198,108.6832373910417
2001-05-15,0,5084.156119364461,108.9325845490608
2001-05-16,0,5035.374998614589,128.6509383414809
2001-05-17,0,5044.983380138111,125.7729198045894
2001-05-18,0,5055.032934196822,127.37311300754861
2001-05-19,0,5065.152124548364,130.2033812671067
2001-05-20,0,5075.536873595006,131.2056417370214
2001-05-21,0,5148.039063919993,109.17109953668498
2001-05-22,0,5152.1226207799,109.35765360016364
2001-05-23,0,5104.089155503849,128.30954850254747
2001-05-24,0,5111.574365182951,125.87062089143802
2001-05-25,0,5124.414495013026,131.42755055426903
2001-05-26,0,5135.416779444604,129.8927776851138
2001-05-27,0,5145.6982537282665,128.34626726371437
2001-05-28,0,5220.019156896956,110.81886091219557
2001-05-29,0,5224.463604070866,111.92818944497239
2001-05-30,0,5176.162827800162,130.42788008226358
2001-05-31,0,5184.642767537257,133.826848541601
2001-06-01,0,5195.784822364518,130.6914809199666
2001-06-02,0,5205.243455263447,124.51121014375337
2001-06-03,0,5216.330868343881,131.59089610206397
2001-06-04,0,5284.3928267420915,111.47801200933033
2001-06-05,0,5289.089810045316,112.58550811608755
2001-06-06,0,5248.1901406418565,132.56698825119463
2001-06-07,0,5255.210736867462,134.66783951064832
2001-06-08,0,5265.7679981903375,132.5167466643967
2001-06-09,0,5274.244802687696,133.30257606266676
2001-06-10,0,5286.128314228894,132.5747592913442
2001-06-11,0,5361.243795150349,113.0025987537976
2001-06-12,0,5362.6228690410135,113.88595711257722
2001-06-13,0,5314.330957368564,129.59953387913555
2001-06-14,0,5325.784032304294,129.91611763789254
2001-06-15,0,5333.4552391423495,130.92964801748133
2001-06-16,0,5346.378691466116,131.23181879385757
2001-06-17,0,5355.23059795611,135.43270622281133
2001-06-18,0,5423.534439555209,114.60558038876262
2001-06-19,0,5438.832425935976,115.23727992542126
2001-06-20,0,5384.161825074039,135.02355084903047
2001-06-21,0,5395.512172196818,134.9366956077428
2001-06-22,0,5404.792306126935,134.92322844140529
2001-06-23,0,5415.649279063678,134.6583082202022
2001-06-24,0,5425.9431203793165,133.58245470593548
2001-06-25,0,5499.581847015251,116.2638364257495
2001-06-26,0,5506.808454368227,115.62120551686047
2001-06-27,0,5454.117805147799,131.1313365739149
2001-06-28,0,5465.172429017573,134.52391322349374
2001-06-29,0,5476.560135126167,134.96482643029628
2001-06-30,0,5484.28956830694,135.50801191433
2001-07-01,0,5495.244400547276,135.9745866735188
2001-07-02,0,5559.317818496385,117.45024242929016
2001-07-03,0,5578.048545385265,117.84400370188015
